time_s,gyro_p_rad_s,gyro_q_rad_s,gyro_r_rad_s,accel_x_m_s2,accel_y_m_s2,accel_z_m_s2
17.48,0.027240816802165377,-0.015541170624900397,0.14794469570684063,0.340407341865477,0.8360668670064452,-9.766025325461163
17.5,0.02410358978882714,-0.023199335006324727,0.14662483406492036,0.2591229205170441,0.7028875906795122,-9.784092344249558
17.52,0.03251801776537519,-0.016141411059806227,0.14105229401086125,0.2347765476114479,0.8119294043312928,-9.768674893491303
17.54,0.03653925358063641,-0.013789562385727157,0.14671531392671136,0.3338579145879196,0.8081126252568944,-9.792173817299513
17.56,0.028410101725990566,-0.01793844637570449,0.15274297852409155,0.3296171966898586,0.8570743724699319,-9.892884798983074
17.580000000000002,0.032743130660669986,-0.02226298754749654,0.15370315039439897,0.27165887398487254,0.7986052635509505,-9.914937275438781
17.6,0.029078823353200205,-0.014127770659428673,0.14554979721106104,0.2282077698702321,0.6885825433051714,-9.886308998510696
17.62,0.02545709389288503,-0.015153963840369461,0.1502705467609509,0.16920326587286677,0.7026847021962912,-9.807284251508815
17.64,0.02906947762641054,-0.01412624831550718,0.1479482901797296,0.35082867403622864,0.7701811043437098,-9.777194616650622
17.66,0.03456781303010264,-0.01604572085556926,0.14302971366148898,0.2270962767713493,0.7777914621719134,-9.810358449899434
17.68,0.025770880207174173,-0.019390329406000988,0.15621389278912326,0.306676424388218,0.8270414405457729,-9.7955789856381
17.7,0.029207575009267316,-0.0144177298315915,0.1514211010395159,0.2249597915787187,0.8071401166596961,-9.84589270455855
17.72,0.0229247338339634,-0.010317625940949636,0.15656994345788927,0.2762191742513752,0.7299991814952209,-9.854328371365481
17.740000000000002,0.029138042035538277,-0.008305318493945342,0.14600838294218027,0.35283639484772333,0.7216759499996904,-9.8826141035595
17.76,0.02342344287839652,-0.013736081179226128,0.15110918662281572,0.29885179092405284,0.8021254293763275,-9.847374595996044
17.78,0.026935442987268472,-0.004597493405857675,0.15920153416733426,0.2850216914785772,0.8012316847314438,-9.82015217221534
17.8,0.025745965461067877,-0.0214107722806388,0.1506403228002787,0.22933896169086843,0.7591362243907036,-9.770944903958876
17.82,0.027535934361103184,-0.011937665317909796,0.15122095741135685,0.37107177665270386,0.8463487227261975,-9.918176172983344
17.84,0.02350082614033405,-0.013058612625199587,0.1507374918502485,0.2702103821282482,0.7881412807305619,-9.816621605281222
17.86,0.025102083990452214,-0.01997040980762298,0.14414396183861836,0.28478631542098204,0.7800389225231363,-9.794440605440439
17.88,0.02959922488759591,-0.02274702814813504,0.15603859990323604,0.24094717877202307,0.7579572054044932,-9.77161139419005
17.900000000000002,0.02762305374670146,-0.016394608213435115,0.15159797114318346,0.27706132875581296,0.8438523663362412,-9.784655938860654
17.92,0.017467387789693607,-0.019222278457955152,0.1484649910957595,0.2408515066348621,0.7962021907036532,-9.84758150682114
17.94,0.017452091410660422,-0.016697213679777546,0.14525207540248541,0.30096986101657597,0.7729226301631671,-9.871200434316897
17.96,0.024525805599115207,-0.02596132148849684,0.14719612274517324,0.30809906117080055,0.7348852311409337,-9.797358225795135
17.98,0.021497170186599062,-0.012279297546490979,0.1500061082216199,0.2741552901478811,0.834318395940068,-9.779227144296124
18.0,0.023565151795533753,-0.015109348889283959,0.1462328890165444,0.3420090365713547,0.7896331019776521,-9.767973561161217
18.02,0.01977550777225826,-0.02285599997085393,0.15658620176146745,0.2551636593416291,0.916671696440762,-9.71982458169068
18.04,0.018844076624282297,-0.02710711027212102,0.13898395563146937,0.3477694318519422,0.8249296694241501,-9.839073831669788
18.06,0.02398614384201633,-0.01596955213104501,0.14973333194090135,0.2897805875844739,0.7649066520866837,-9.776516219369778
18.080000000000002,0.011931609789278746,-0.01345105726429223,0.15089902042545544,0.3099810281020001,0.8197350821034123,-9.910501834850157
18.1,0.024361872424569747,-0.013641262831458452,0.14274892927113828,0.3601692912949983,0.7685601779908968,-9.812449031223421
18.12,0.008916183856534766,-0.016514114736837362,0.1521008633156921,0.2751965009334645,0.8420068763877155,-9.749216938806889
18.14,0.015105394780173049,-0.013304960155900991,0.15289403362926385,0.27781072079746505,0.8186947426539035,-9.716713855396037
18.16,0.011462482578796278,-0.019254449252454908,0.14645086192297857,0.3528857062168706,0.8436416727354389,-9.807374226280544
18.18,0.0015629855792590065,-0.020805855497049656,0.1564750629337583,0.33948015032078793,0.8603297514446229,-9.849669282684784
18.2,0.015422205004290479,-0.01583237666612699,0.15705127040901845,0.3451663669646533,0.7965553391864103,-9.838629856287683
18.22,0.013997351735499156,-0.011446012535797247,0.1584976566784591,0.2279630332898639,0.7886891622574952,-9.863575499946926
18.240000000000002,0.017074981434232854,-0.011160446623853064,0.14568700229787745,0.34559440057254,0.7977477945379925,-9.882236104759524
18.26,0.01628422849501758,-0.019712191352207184,0.14919185640228155,0.36498098280997443,0.9375532581170953,-9.818217581668074
18.28,0.018912209675597237,-0.011329573652224955,0.14311796077376746,0.2930490897660476,0.8095006384926954,-9.881190709197696
18.3,0.009204852799577952,-0.012644904623233392,0.14365784689861497,0.273204808771061,0.7711071001632983,-9.91730345902538
18.32,0.01662510189134305,-0.011869579086045395,0.14021430889825737,0.36167704044484383,0.8430376786967507,-9.783473180556195
18.34,0.013197947436485828,-0.022401547253054745,0.14784885126680558,0.272865255034355,0.8894855674555857,-9.786437436861785
18.36,0.012345236730078507,-0.006860150134063138,0.15145637979835297,0.27971529998877265,0.8209607645045413,-9.812828934819256
18.38,0.0166684399745803,-0.007483000604857458,0.15365141412336678,0.3135528243403501,0.7727133162083564,-9.80675293132637
18.400000000000002,0.014614174643219577,-0.017079672812752928,0.1474192193146788,0.29049169153336785,0.8317669818062097,-9.738175209357797
18.42,0.007924493984244276,-0.00587861582976257,0.15283487662964418,0.336079412563009,0.7360094659329948,-9.749200348361784
18.44,0.011627464490433292,-0.021906595126544897,0.1542101521425069,0.2599154887602278,0.7893804390186444,-9.770903339802686
18.46,0.008822971070257316,-0.013823836735567814,0.14484190952469575,0.2751401229977003,0.802403018090683,-9.887958163912764
18.48,0.0092876282958379,-0.017619664042174285,0.1525271411801689,0.29352785194316106,0.773026179259961,-9.749024697963142
18.5,-0.0006014066733951509,-0.020014760867183387,0.1468059687713338,0.337021666725465,0.7852767591610887,-9.779463043834204
18.52,0.004261684734798031,-0.02147199037583159,0.1498540410450683,0.29294130307914423,0.8662567592308269,-9.836325345206273
18.54,0.006522764299907141,-0.01231123462858321,0.1486506986162927,0.2720205817831053,0.8723274872408929,-9.822670553810307
18.56,0.013210781251055494,-0.004240059104366121,0.144251662300064,0.2725748236521598,0.8939848199407759,-9.75364755506294
18.580000000000002,0.012961480562309984,-0.013502785016697914,0.143129321852012,0.3304788104991121,0.8126472709273123,-9.874977629488459
18.6,0.0036974244449651523,-0.014831703901077992,0.14495107600667406,0.30640634232555125,0.7694222745959818,-9.809615908361836
18.62,0.005403686107904193,-0.008867581793151695,0.14919154569466797,0.28515926774447525,0.8163783112798291,-9.809365347993884
18.64,0.01319112916571117,-0.01436779961698637,0.14541163653602981,0.23621858851503907,0.7336600491123914,-9.758454777834894
18.66,0.006821440467205658,-0.010227017418466907,0.15292325524778838,0.31898853329715343,0.7054847768214648,-9.811004305528302
18.68,-4.202462380308459e-05,-0.014935974594557325,0.1465445716642779,0.22954719966749543,0.7542344946065944,-9.823647471480058
18.7,0.0025712063671709962,-0.014997143967476258,0.15064311769848063,0.271091734494174,0.6691670196648972,-9.75908675752633
18.72,0.004235561024726943,-0.017109876363837546,0.14694782801502143,0.31203215594584577,0.7516773697302194,-9.773568924023953
18.740000000000002,-0.0006065879225232709,-0.010189969003158274,0.1470595647814741,0.3188568623865538,0.7634915841459144,-9.713972315998067
18.76,0.0059574355992509515,-0.00372177998527283,0.1438859569351168,0.27573382016776304,0.8074316513305834,-9.777129319253438
18.78,0.004158101247074003,-0.011184858210768471,0.15027767699795314,0.30168145464804086,0.8109483508484657,-9.853243988171531
18.8,0.0006673180559941003,-0.00668305333712867,0.14785289258990025,0.37832454239574353,0.7762622235266378,-9.902858717064245
18.82,-0.008106179898667451,-0.01560011374605135,0.15610248506881597,0.2778436909653732,0.7481471620703374,-9.824175944314117
18.84,-0.00169397367892084,-0.01257931599092691,0.1576065694227603,0.3796093691398579,0.8166788751727123,-9.866841163321244
18.86,0.0009128212821319092,-0.007707991568185506,0.14735638345768384,0.28106232202415626,0.803783779275337,-9.82179821926578
18.88,-0.0038961717780722797,-0.014120995072405143,0.14931118618737896,0.38681856384668906,0.8073563953689139,-9.72032473271008
18.900000000000002,0.00125874276112581,-0.005712342931159149,0.15359710540421304,0.3107384952986374,0.7620798952157277,-9.819906142723973
18.92,-0.013351209028788695,-0.016256169984054724,0.14412913630697943,0.3167650591988334,0.8410015590630682,-9.823818292777982
18.94,-0.004744147005373388,-0.016998544294320333,0.15397112720010514,0.35313200166066677,0.8531216279698879,-9.881924151708382
18.96,0.00665939594100785,-0.016403348124246684,0.15538930650639265,0.36610158526395686,0.8476750800604902,-9.78394790412886
18.98,-0.0027315851617236648,-0.006269320534323443,0.14315606019818358,0.27952604097918565,0.8075736106663641,-9.790575197240756
19.0,-0.0042995121412880465,-0.01624370800811802,0.14573106952717987,0.24819565343519479,0.9061477968938658,-9.751529769204597
19.02,0.006391460521489163,-0.006499166162196899,0.14978607174206504,0.3285833202146844,0.806687600487604,-9.890641221620276
19.04,-0.004555095951858165,-0.007184017608308505,0.15141179173027178,0.23084458340731975,0.7406524249343732,-9.759457083714299
19.06,-0.0028981714062500117,-0.014253576385697119,0.15573235574857153,0.25857845138987773,0.7826910681749526,-9.819229674140958
19.080000000000002,-0.005441373505816355,-0.013163712197353569,0.1533193221515573,0.301624979081769,0.8289467989266575,-9.808813711207753
19.1,-0.008375806815621212,-0.016411392836866903,0.15584387200014385,0.3371573301445358,0.836198025764424,-9.725918971573282
19.12,-0.004482373725441984,-0.011801532455285797,0.14977032049507,0.2553371462109543,0.7603881071531859,-9.777716948406653
19.14,-0.014323088516856802,-0.013998316081806926,0.15296010326992782,0.29279368051290683,0.8493031512660921,-9.781014750390632
19.16,-0.0032877826139301927,-0.009463915082086142,0.14549414468047778,0.26777777527110785,0.8995708879059634,-9.869593805741173
19.18,-0.0014795856169814202,-0.020168514636060925,0.14969380811282335,0.30747028269350174,0.8318245299324598,-9.773036734844979
19.2,-0.013884034447182274,-0.007828246674643031,0.1500907268816873,0.29151080213958325,0.7564585029220191,-9.796198798140095
19.22,-0.011013303054644805,-0.009370949720288275,0.15092486460348584,0.2830617021005657,0.820188665927321,-9.788551799639794
19.240000000000002,-0.01112231281101016,-0.011184259744792039,0.162897096408206,0.15894698323396342,0.7967752933288854,-9.719857521527747
19.26,-0.007229645720729408,-0.011982807363309367,0.14501068184249857,0.27714354947295894,0.8733382458166894,-9.85675622372415
19.28,-0.014867453160508535,-0.0036880635684007814,0.15183094930935487,0.3260650259105946,0.7454804936528566,-9.777997807407363
19.3,-0.00017689021687388416,-0.01612836738866986,0.13816877031422378,0.3664198442306065,0.8316820690614287,-9.853511956252873
19.32,-0.00763387863339069,-0.005950661958667943,0.145575049203568,0.29177316924718144,0.8424747810741444,-9.859264705034901
19.34,-0.017259830837515797,-0.01146388013621158,0.15514086925042034,0.3051891526061882,0.7658041463390863,-9.762327773064495
19.36,-0.015516843111378652,-0.010980354426784017,0.1419631612946299,0.31693859187953394,0.8030227228457998,-9.809197757353735
19.38,-0.014965949671197703,-0.020545202790600268,0.136663036524165,0.34694634774929783,0.7986449286731171,-9.890501163621026
19.400000000000002,-0.018033972728772177,-0.004355850935307293,0.14736780461110485,0.25135331106831815,0.82489409155512,-9.811999259112632
19.42,-0.009220002279803395,-0.01650372077437088,0.15519549192962026,0.2698565118452438,0.8023418455347494,-9.852890582459658
19.44,-0.010698073026691431,-0.014880144792120225,0.1543629119268439,0.35261352864570683,0.7836986528302405,-9.847530595686614
19.46,-0.01143124925223901,-0.0012032347167013806,0.14958393289405883,0.3517086073258563,0.7871999198050583,-9.782078010494331
19.48,-0.014969593070983726,-0.005105067367859852,0.15096909917392332,0.27743868481215156,0.8122596385093099,-9.762647894501946
19.5,-0.0169957945309805,-0.009024750760474301,0.1505700438474008,0.29212142698642557,0.8144029194928517,-9.779778375445046
19.52,-0.013339049353025094,-0.006719969138264439,0.146846058302469,0.4162031351874341,0.7506886632958598,-9.864093045563333
19.54,-0.018344327379134634,-0.007976051492735302,0.1556690419099553,0.32209294145530776,0.8393951544408886,-9.807106124703635
19.56,-0.020015802406353943,-0.007957560421433883,0.15883405058742436,0.2175606289765033,0.8863021764373125,-9.785713826331671
19.580000000000002,-0.02007882385684073,-0.003155497803500186,0.16179851866820424,0.38561632264994505,0.8206890281096847,-9.881272381855997
19.6,-0.013022170809443102,-0.006574566887580104,0.13864327180917035,0.3216922370946496,0.7995139052273665,-9.844694123887807
19.62,-0.014604705194579896,-0.006929751343664851,0.1446377046939241,0.26095755548005584,0.8455214353955366,-9.754240271685118
19.64,-0.018497754851974215,-0.013640550853577519,0.14848476324859886,0.35381418070353,0.7777652381395739,-9.844506027594122
19.66,-0.009369190731046102,-0.006443758788750602,0.15988908694236234,0.2543812302349474,0.7817040193847606,-9.768583049391987
19.68,-0.012858837483583484,-0.0073825729961905975,0.15078061277198748,0.3557521984024647,0.7664791969506309,-9.827742790126766
19.7,-0.02308159604262803,-0.0023839477528452982,0.15005231796473661,0.39661488211062523,0.8080488559939868,-9.725289298975252
19.72,-0.017082085335948717,-0.004880855855729465,0.14195606297196822,0.34174914782002375,0.8886092338751027,-9.866656569414095
19.740000000000002,-0.02002573820294758,-0.009812588940718046,0.16229259505082172,0.23531234993021355,0.7533060665303953,-9.816502135863109
19.76,-0.018253641389162592,-0.00802987388999881,0.1517690003709316,0.3164205024394085,0.7802489855767186,-9.85159973862985
19.78,-0.025758613055266482,-0.0064611401843045774,0.1477741913553227,0.29715407231274765,0.8899502017381711,-9.852435313953018
19.8,-0.020946022845763006,-0.0010771906083038851,0.14945915996549844,0.25580225714646365,0.857883724687721,-9.859448292696246
19.82,-0.022552030071336708,-0.0025269574582243793,0.15240627532928086,0.24581467832982362,0.6892297388987693,-9.885403977318818
19.84,-0.021176357229366623,-0.0047726431104941364,0.14593803668520453,0.27862228616361023,0.8475849705356002,-9.870056565575451
19.86,-0.026368485776733903,-0.005789450653966054,0.14512033128213647,0.24662548893022876,0.7828245009068334,-9.797065810013326
19.88,-0.018584373278617793,-0.010303378312456774,0.15200712869966992,0.3890060427804865,0.7470836769082597,-9.810982196167789
19.900000000000002,-0.02797031038268067,-0.009556174533368825,0.15990829419171246,0.2959756136240195,0.7411623540560835,-9.793941933536171
19.92,-0.017699172703818385,-0.009944939923781588,0.14411052536509716,0.25701632958325016,0.6967643971144857,-9.81463714989235
19.94,-0.033618801522832635,-0.0016958407685417308,0.14533538079912228,0.22708442636726117,0.8727201698285669,-9.80678816047604
19.96,-0.03407204472029123,-0.007029308158347366,0.15562260211437917,0.37599574438885724,0.735400673977788,-9.82925446803123
19.98,-0.03189006711460603,-0.0005951726109697112,0.15038424824068988,0.3211147050256703,0.7841166160828572,-9.861041142100444
20.0,-0.026159692349151588,-0.002390091665670815,0.15550498176383196,0.3256821932180234,0.8111870931636886,-9.759188101317028
20.02,-0.031054481473833214,-0.005658696829580388,0.15660121750644726,0.4128160580812461,0.8878034547124832,-9.787987700141848
20.04,-0.030056981413550985,-0.007610550781148495,0.15541621284036003,0.29665243985916806,0.7964654222493751,-9.846226504604221
20.06,-0.03606836784968074,-0.00791370284723888,0.1526718683663697,0.33544591574807064,0.8474840555309632,-9.845608588888968
20.080000000000002,-0.027224740454826923,-0.0040352284155826534,0.14809979327585066,0.26209524967249886,0.8317762673102376,-9.773569901605077
20.1,-0.030471897478228743,0.0016571809935936148,0.1594565768965847,0.2885269584896083,0.905788220118505,-9.804066154801934
20.12,-0.03560942655181399,0.003775725953671349,0.1583554432715716,0.31835922055715876,0.8138505683397849,-9.852831846872176
20.14,-0.028907687883830524,-0.006222790847786044,0.1575990305759125,0.21603272442451102,0.7538652600280655,-9.792873215779863
20.16,-0.0353358770364085,-0.0065587217805172324,0.13714253910550073,0.33012467403880585,0.7878846509204035,-9.857888526346434
20.18,-0.03222229574474728,-0.008126550330576713,0.15017162422447247,0.1934325888680182,0.8331756285939721,-9.896890376288402
20.2,-0.026033745099006193,-0.004022100895859127,0.15290175851892732,0.2764461362592455,0.756330141874169,-9.848464219002688
20.22,-0.037852415088509415,-0.005017497248125379,0.15134438072817677,0.3699710356321914,0.848008573272403,-9.80588829869322
20.240000000000002,-0.024115055589533377,-0.0023513622326810984,0.14456078853833257,0.21994766259391418,0.8456634339405535,-9.820243197855593
20.26,-0.03233820637731769,0.00969558275227593,0.15668521757685866,0.35747513957068106,0.8258768870186203,-9.858411979012102
20.28,-0.02885948996112645,-0.0022568060250868164,0.15726050741743214,0.3494490295833761,0.8333825957382699,-9.79625083724072
20.3,-0.03228934664540072,-0.004411330819693292,0.15393239655786553,0.2940025815093369,0.9068174159766729,-9.80586172112616
20.32,-0.031431305435087285,-0.001556080858829789,0.14061319940670092,0.2563063352512756,0.8314075396270592,-9.823650036355447
20.34,-0.03124787941741766,-0.007683082329053861,0.14981102965345103,0.3702485643307841,0.8038601257265504,-9.846852359471354
20.36,-0.034200426297725316,0.0036068788036325325,0.1488498125530318,0.29565695698810557,0.7963509017330334,-9.836268718305204
20.38,-0.021093326232686387,-0.0013158518378927897,0.1439424573805705,0.3448768042637137,0.7918084384536855,-9.853199784958127
20.400000000000002,-0.033783840012561045,-0.010182884992031141,0.15657655206903925,0.2892859415890893,0.7868351423749609,-9.871424085041618
20.42,-0.032302698487026174,-0.005139488287218581,0.15785512397567336,0.28632233963203935,0.7785485725554343,-9.837185383927856
20.44,-0.03702440491730209,-0.001292596075644198,0.14317540641768886,0.30128797129868873,0.7635533871017821,-9.876302990585119
20.46,-0.034255329236513685,-0.015320967510445885,0.14617761165770682,0.24396620122278395,0.8755799119818921,-9.841912338114422
20.48,-0.040198742062792094,-0.0021148451358201613,0.1491902635020536,0.30287035948971036,0.805156254651836,-9.772645739868157
20.5,-0.035012770869009245,-0.0035333515554787378,0.15390243432153516,0.27836157530656386,0.7590499639096531,-9.803162804943817
20.52,-0.025517523778945173,-0.0022982187603847698,0.15174521642745853,0.3875125255730033,0.8508403650718915,-9.80277222716333
20.54,-0.03567177683353849,-0.003470541278664571,0.1474453957864862,0.2877691709959426,0.8917129681922552,-9.79687609496272
20.56,-0.036461566728960636,-0.002208869116379755,0.14751168996822858,0.2682520719613638,0.7990908184216915,-9.85232670535741
20.580000000000002,-0.039050749985579836,-0.005882187626178978,0.15281318816442996,0.3416446177833548,0.8787402439733095,-9.903150845415924
20.6,-0.03444017222739232,-0.003218602752508832,0.1504169616124697,0.3129021885193877,0.8710142714925748,-9.817049952277806
20.62,-0.02698341159962113,-0.006376196911870687,0.14728770325757964,0.37444006608022234,0.8209393638452761,-9.773875576219117
20.64,-0.040076818838675775,-0.009154965834221939,0.1579553707348675,0.35516547686693456,0.8235564134296988,-9.794920137708909
20.66,-0.04220620026068531,8.02475678892431e-05,0.1481457434249451,0.30217852097599907,0.7539402639120335,-9.746902858488857
20.68,-0.039464024037975214,-0.0009173806569061574,0.14624495637170576,0.28811795957916425,0.8206445564305277,-9.835957932230091
20.7,-0.03743480426748817,-0.011463592793955394,0.14820754323097418,0.32627338802078454,0.8010638141196783,-9.795552749163114
20.72,-0.04076526972199363,0.002318725758973374,0.15408188723127267,0.2891975700392494,0.9067321295656366,-9.755427227248138
20.740000000000002,-0.04918636576015579,-0.00795510290153136,0.1402286967316737,0.2822478840169053,0.8591914974617656,-9.808485475285329
20.76,-0.0387712298908521,-0.0007889440517285576,0.15849074136005983,0.3789919166822994,0.7862662945674023,-9.869209564210628
20.78,-0.03604979458558269,-0.006378983774748579,0.14903602003451458,0.2009679494615771,0.8913981627867904,-9.706000810430956
20.8,-0.04265320900420982,-0.0054188933883853995,0.13881737491301302,0.2504582993880943,0.7484428373454304,-9.720714649054742
20.82,-0.040147845867949866,-0.002243096529972628,0.15143185067058276,0.2972935999730902,0.7936380570139576,-9.802330382381275
20.84,-0.03988550789466997,-0.005705598182347893,0.14756241383351304,0.2930147355914217,0.7290050791358406,-9.803827087162537
20.86,-0.044957583416484335,-0.010551507021042487,0.15535358950661143,0.28045536353489353,0.7085760127716092,-9.805990937551778
20.88,-0.04209970392401563,-0.008809131412734102,0.1553289207973025,0.35536631361726867,0.816097650711516,-9.799274547225776
20.900000000000002,-0.046176543947559406,0.0019305575735977013,0.15795405572847582,0.295453611723583,0.8040833074740045,-9.765936741952581
20.92,-0.04487984180099377,-0.003314113911747144,0.14212136470661588,0.20898589836919346,0.8281793928098592,-9.813661899042657
20.94,-0.04695082624412418,-0.009048990212865872,0.15972034262218363,0.33860418186907654,0.8859199502405948,-9.773274833221084
20.96,-0.05124849302940533,-0.004346520677777517,0.14953342543671855,0.33905278771932856,0.7913936397366489,-9.832076898610548
20.98,-0.04445878837878318,-0.00016315247976339076,0.15007646683096407,0.3275443807777469,0.7655980436147447,-9.7564027941594
21.0,-0.044919434649884966,0.0031286352321466737,0.14960615594356474,0.19690560454469053,0.8046223195396409,-9.81807970323933
21.02,-0.04675397399732848,0.002482518703876312,0.1492577836380409,0.2801123330370306,0.7988186715160241,-9.794223453257693
21.04,-0.04663006247435121,-0.0049848526134416305,0.14705367735141903,0.2965396790651846,0.7797532092839161,-9.817382202198647
21.06,-0.0511507033840563,-0.0036965983064544536,0.1426430443429255,0.33672388802779657,0.7280474532002765,-9.764238541141376
21.080000000000002,-0.044877524854342356,0.003355584497228589,0.13381071478933487,0.3807033214274792,0.7905461874369321,-9.845066331982892
21.1,-0.04637708518009972,0.001432061828679925,0.15240403015292264,0.2444402244608418,0.8558735474864322,-9.85281560457753
21.12,-0.041831044360399056,-0.0010951585590682508,0.15349076483236268,0.322727335812846,0.7740997704387558,-9.860649321902155
21.14,-0.038231930513013046,0.0035450333342852665,0.1487828304014599,0.29623789579647786,0.8167481797986836,-9.844764510183122
21.16,-0.04754408299847791,0.006874900783806615,0.15474947104049816,0.3380122378657813,0.850815177769029,-9.791377116459786
21.18,-0.044581550631801574,-0.0019257479482087856,0.14590858370935095,0.21822153818325069,0.8507872277533443,-9.776873748259659
21.2,-0.051960318380456415,0.0045235379784056,0.14494033684933472,0.2721147466716519,0.8024258699915866,-9.704118927558525
21.22,-0.04565210944382952,0.004764169882610472,0.14357176484853046,0.2884230236657297,0.703005089905349,-9.635131353830971
21.240000000000002,-0.05677577816242243,0.004767343557818316,0.14715865024167443,0.20101900188582372,0.831000317879543,-9.830679251471885
21.26,-0.04137651370361613,-0.0013331453127879936,0.14663236818642295,0.3302372728802496,0.7276931162756741,-9.77828195295362
21.28,-0.050858848037871746,0.0022657380334590465,0.14410828171471926,0.31206190856947946,0.7809518559920057,-9.778681325698496
21.3,-0.045922481230998236,-0.0007538462009871946,0.1584275079060376,0.27817935620351336,0.7928209882365015,-9.784463153650501
21.32,-0.04371032003517358,0.0009431518418572978,0.14348848254085872,0.3217311915123249,0.8047806839376664,-9.808956019289418
21.34,-0.046563030970985984,0.0008094709146474039,0.1486875193392644,0.3018580248428551,0.8061239458532461,-9.743376137082171
21.36,-0.048421070780788805,0.0035692451826594084,0.1542427313016401,0.3220585525871888,0.8329227938740003,-9.809932580662197
21.38,-0.04758100802835031,-0.006610737462581152,0.15184225054231534,0.4041252250174489,0.9114446554664519,-9.812940125225522
21.400000000000002,-0.04492451449686943,0.0008961336000795762,0.15130990197485303,0.22301998532170408,0.7109115291671785,-9.851958569882141
21.42,-0.04892777157854599,-0.00530796076171045,0.1481021670382334,0.2659862339337767,0.7919928627969107,-9.745291524069232
21.44,-0.04388864318294984,0.005647444104449229,0.15596702355751949,0.314615934527428,0.7875427684326356,-9.758849973920666
21.46,-0.03814944063839981,0.0013888392931078384,0.15328565938267713,0.28946220713942816,0.8571281855385726,-9.837550047099192
21.48,-0.056073623919579235,0.0013680177669744228,0.1518203061385562,0.32315232410662836,0.8899681899389371,-9.83597349102239
21.5,-0.050580769842889145,0.012304576597820228,0.15798969103766386,0.2107153187221712,0.7195867139248996,-9.804439444335085
21.52,-0.04691591820111893,-0.002540847468865289,0.14875577504778345,0.46857859243468947,0.8155387044364172,-9.84735567348748
21.54,-0.04922679426298785,0.0018576017060953052,0.1468393650156029,0.2429751010001167,0.805372169615927,-9.873731080754624
21.56,-0.047243441266452295,-0.0012004740219368928,0.14905176241393267,0.3326301650852712,0.907193147163476,-9.861250660671159
21.580000000000002,-0.045821211071019434,0.00731480452435203,0.14915981432935208,0.32708745977077985,0.7700493843426458,-9.867403396002096
21.6,-0.056307119862228465,0.0035129890680108003,0.14663929277764956,0.3461189944802464,0.8137715150676759,-9.930928817266325
21.62,-0.05451734735329099,0.007035112317554189,0.1550689414894305,0.3325839515387433,0.7604671491712247,-9.794876450784283
21.64,-0.04721040504850682,0.005991224221688781,0.1480739079340344,0.4000991009375834,0.6830455678168896,-9.733522414957474
21.66,-0.04280429831594029,0.004696510654240369,0.14705563907061137,0.3178103149786505,0.7977380370587506,-9.683136376853433
21.68,-0.0512195997319854,0.009857047847774175,0.1637639621621273,0.3894348919011541,0.870547691939266,-9.809407792493554
21.7,-0.038913043668494136,0.007487586570122395,0.14925731654910246,0.33490042254675784,0.8457184518048644,-9.910545511836832
21.72,-0.04950076691847876,0.0068968816564032465,0.14839846034197282,0.2752013101630863,0.7781901293338305,-9.863157179043313
21.740000000000002,-0.052831268499879604,0.012397530047595357,0.14643899476211444,0.2185522345831845,0.7863121297795332,-9.83031010175552
21.76,-0.0422662346506275,0.01101615722175612,0.16278744961774472,0.30474134291899896,0.8383749825189509,-9.91478806948416
21.78,-0.05506278925621521,-0.000871694157898382,0.14596236917653235,0.24502621731014357,0.7845613956855024,-9.827005123443447
21.8,-0.053449916462598744,-0.0031049396300550395,0.1507867271344552,0.3659137058504219,0.8214215578503468,-9.776114239602721
21.82,-0.04903046837336981,-0.00519635298534554,0.14681059157944726,0.27375371864326625,0.7448670950429442,-9.836283880810091
21.84,-0.047978590419469065,0.002095261865071792,0.14673707104750597,0.20341279872881068,0.8003149392904676,-9.845803397819909
21.86,-0.04649498688990758,-0.005785816902745727,0.14432577967189386,0.24866061976418455,0.7899459349594109,-9.73479425452049
21.88,-0.05391109717331767,-0.0001321356115476487,0.15064017646571523,0.3599093407812142,0.7802589910998278,-9.729395246592516
21.900000000000002,-0.04640327760985783,0.007005179692421084,0.15339236203427406,0.33312433355668936,0.8030358921854134,-9.748114142436586
21.92,-0.05499765550010614,0.005407058849585872,0.14750054790151101,0.25840095950157815,0.7484876216101395,-9.69589253740609
21.94,-0.05265922083038152,0.009980724352683556,0.14927055623047966,0.36176336970640866,0.8199938286933122,-9.823608146567656
21.96,-0.03804438407529583,-0.0008518670519127667,0.14063533225706698,0.24352645131158535,0.8515051660637738,-9.768515727412105
21.98,-0.04729149731957402,0.0038236105578916837,0.1503996654803703,0.3327816415730032,0.8396533650444218,-9.793302095874607
22.0,-0.05053024140036839,0.005503658252177312,0.15467427470824777,0.3662612668138031,0.8835863107937763,-9.768333377293954
22.02,-0.0485379903721622,0.011603992144940418,0.15042265544613237,0.2896304716316552,0.8755793675965473,-9.853933095276277
22.04,-0.052312111507358976,0.0021402686837006272,0.1494876218457585,0.2991850425148113,0.8677592170579347,-9.825803318160679
22.06,-0.04738563591435065,0.008278116820318924,0.14784453861137328,0.4246534250517529,0.7678440855116475,-9.801720065293692
22.080000000000002,-0.04371901147812179,0.0030356353641646733,0.14775272474975423,0.27045771500001464,0.8081142392761202,-9.701001476575046
